country,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight,area,PCA_component1,PCA_component2
Serbia,45.069,20.996,301.9,2.4,1.5,2020-01-24,12:15,A,49,6.0NRT,281.2,25.6,D,3.5999999999999996,4.543779971075113,1.957459382495796
Serbia,45.063,20.992,303.6,2.4,1.5,2020-01-24,12:15,A,56,6.0NRT,280.8,27.6,D,3.5999999999999996,4.58072231583216,2.0067501768365696
Ukraine,49.531,23.622,302.1,3.6,1.8,2020-01-24,12:15,A,51,6.0NRT,277.5,53.7,D,6.48,7.269911846201131,0.7812297725672321
Montenegro,42.769,19.463,336.9,1.8,1.3,2020-01-24,12:15,A,90,6.0NRT,280.5,99.3,D,2.3400000000000003,3.956341267337231,4.367479204589284
Montenegro,42.768,19.445,321.5,1.8,1.3,2020-01-24,12:15,A,81,6.0NRT,283,51.2,D,2.3400000000000003,3.479486403231801,3.6223796815252114
Montenegro,42.859,19.772,302.2,1.9,1.4,2020-01-24,12:15,A,51,6.0NRT,282.4,21.1,D,2.6599999999999997,3.5252090929977253,2.473201116408274
Kosovo,43.105,21.025,302.2,2.3,1.5,2020-01-24,12:15,A,48,6.0NRT,282.5,23.9,D,3.4499999999999997,4.360645051512801,2.176424981603099
Montenegro,42.711,19.185,321.7,1.8,1.3,2020-01-24,12:15,A,81,6.0NRT,286.2,51.1,D,2.3400000000000003,3.4499969808544177,3.8509847849366117
Montenegro,42.712,19.203,304.8,1.8,1.3,2020-01-24,12:15,A,48,6.0NRT,280.1,20.8,D,2.3400000000000003,3.110724807447742,2.5934675722208027
Italy,41.785,15.911,301,1.2,1.1,2020-01-24,12:15,A,43,6.0NRT,284.2,8,D,1.32,1.5170795239148205,3.2197296643582023
Italy,40.934,15.596,300.3,1.1,1.1,2020-01-24,12:15,A,35,6.0NRT,287.1,5.5,D,1.2100000000000002,1.328717779966651,3.4570034112999815
Albania,40.98,19.729,308.8,1.8,1.3,2020-01-24,12:15,A,68,6.0NRT,288.1,21.3,D,2.3400000000000003,3.0644470781698225,3.3686626635049053
Albania,40.727,20.266,308.5,1.9,1.4,2020-01-24,12:15,A,67,6.0NRT,285.3,26.3,D,2.6599999999999997,3.564267097508537,3.0339956403667214
Bosnia and Herzegovina,43.106,18.642,303,1.7,1.3,2020-01-24,12:15,A,50,6.0NRT,279.9,16.5,D,2.21,2.9542100147348767,2.5093237772622716
Bosnia and Herzegovina,43.105,18.624,301.6,1.7,1.3,2020-01-24,12:15,A,33,6.0NRT,284.9,12.8,D,2.21,2.875201666311382,2.7745492919947865
Bosnia and Herzegovina,43.101,18.586,304.5,1.7,1.3,2020-01-24,12:15,A,58,6.0NRT,283.4,14.7,D,2.21,2.9370120162678077,2.7908657582357543
Algeria,35.798,-0.251,302.3,3.1,1.7,2020-01-24,13:50,A,39,6.0NRT,288.7,19,D,5.27,5.316719828238163,2.204711142038078
Romania,45.078,29.509,303.8,1,1,2020-01-24,20:00,T,57,6.0NRT,272.7,11.2,N,1.0,1.3851896067995364,2.477804754542214
Ukraine,47.221,30.84,316.4,1.1,1.1,2020-01-24,20:00,T,93,6.0NRT,268.3,24.9,N,1.2100000000000002,2.204066149200613,2.460652409905265
Romania,44.939,29.506,312.4,1,1,2020-01-24,20:00,T,85,6.0NRT,273.4,16.1,N,1.0,1.5212929556914445,2.8801483848672698
Romania,45.079,29.522,304.3,1,1,2020-01-24,20:00,T,59,6.0NRT,273,11.6,N,1.0,1.3920436909684133,2.5194849696347763
Algeria,35.805,-0.249,304.8,1.9,1.3,2020-01-24,21:40,T,62,6.0NRT,283.7,23.5,N,2.4699999999999998,2.6606379424842403,2.8925061788283997
Germany,51.468,6.744,317.7,1,1,2020-01-18,01:40,A,95,6.0NRT,274.9,19.9,N,1.0,1.4339607056307195,3.2640322908580117
France,43.444,4.899,302.6,1,1,2020-01-18,01:45,A,50,6.0NRT,278.3,9,N,1.0,0.8816902304615881,3.219272667519959
Albania,40.592,19.521,301.3,1,1,2020-01-18,09:30,T,46,6.0NRT,282.5,6.8,D,1.0,0.9490105778124012,3.41388907287301
Belgium,51.17,3.814,313.2,1.1,1.1,2020-01-18,11:05,T,64,6.0NRT,279.9,18.4,D,1.2100000000000002,1.686934603007177,3.0549464554555303
Netherlands,52.496,4.618,301.4,1.1,1.1,2020-01-18,11:05,T,47,6.0NRT,279.9,9.7,D,1.2100000000000002,1.5277745336562338,2.504902695066264
United Kingdom,53.563,-0.597,306.7,1,1,2020-01-18,11:05,T,64,6.0NRT,277,12.5,D,1.0,1.1299653424545553,2.6465835084079465
United Kingdom,51.578,-3.778,311.9,1.2,1.1,2020-01-18,11:05,T,54,6.0NRT,277.8,18.9,D,1.32,1.6887166998150318,2.7966377253922836
France,51.046,2.3,303.2,1,1,2020-01-18,11:05,T,0,6.0NRT,280.1,8.9,D,1.0,1.0137741190664555,2.8198660420559882
Norway,61.212,2.274,311,1.1,1,2020-01-18,11:05,T,45,6.0NRT,275.5,16.4,D,1.1,1.5987960950649893,2.3492897692819725
Spain,43.089,-5.755,300.8,1.1,1.1,2020-01-18,11:10,T,41,6.0NRT,283.4,8.5,D,1.2100000000000002,1.0489282172520293,3.116885617004776
Bulgaria,42.714,24.17,302,1.2,1.1,2020-01-18,11:10,A,50,6.0NRT,279,10.5,D,1.32,1.7039296910660218,2.8755059327311403
Turkey,39.239,26.899,305.1,1.1,1,2020-01-18,11:10,A,53,6.0NRT,283.7,9.9,D,1.1,1.1981224906042058,3.642717033420903
Turkey,38.615,28.254,300.3,1,1,2020-01-18,11:10,A,34,6.0NRT,288.6,4.1,D,1.0,0.9530135517644205,3.835956767922603
Turkey,37.133,29.549,303.8,1,1,2020-01-18,11:10,A,57,6.0NRT,287.6,5.9,D,1.0,0.998768964309814,3.974152416613655
France,42.408,2.449,334.3,1,1,2020-01-18,12:50,A,89,6.0NRT,283.8,37.4,D,1.0,1.3162797019121069,4.755768803077427
France,42.41,2.461,358.4,1,1,2020-01-18,12:50,A,99,6.0NRT,287.8,85.1,D,1.0,1.8612102054549906,6.259600755300389
United Kingdom,53.566,-0.594,301,1,1,2020-01-18,12:55,A,38,6.0NRT,278.5,8.1,D,1.0,1.008985050898223,2.4696705415275026
France,43.449,4.894,309.8,1.3,1.1,2019-12-12,01:25,A,78,6.0NRT,276.8,21.5,N,1.4300000000000002,1.449402472117747,3.0018146631198586
France,43.451,4.877,305.3,1.3,1.1,2019-12-12,01:25,A,64,6.0NRT,277.1,17.1,N,1.4300000000000002,1.36136279899987,2.826459733513508
Poland,50.33,17.764,305.6,1.3,1.1,2019-12-12,01:25,A,65,6.0NRT,269.9,19.3,N,1.4300000000000002,1.8403050542532942,2.069062234768527
Germany,51.366,6.715,317.7,1,1,2019-12-12,10:50,T,68,6.0NRT,277.3,20.3,D,1.0,1.0890276943236952,3.028306238609291
Germany,51.368,6.7,308.4,1,1,2019-12-12,10:50,T,51,6.0NRT,277,12.6,D,1.0,0.9217266937137334,2.6132099697972424
Netherlands,52.481,4.585,304.6,1,1,2019-12-12,12:35,A,0,6.0NRT,278.2,10,D,1.0,0.8359690294313744,2.448671351765197
North Macedonia,41.44,21.952,302.3,1.7,1.3,2019-12-16,01:00,A,48,6.0NRT,273.8,22.3,N,2.21,2.763558130684827,2.21695555275238
Turkey,39.014,33.001,300.5,1,1,2019-12-16,08:50,T,39,6.0NRT,285,5.4,D,1.0,0.8293437452210533,3.4611155123209985
Turkey,37.901,32.719,300.1,1,1,2019-12-16,08:50,T,17,6.0NRT,283.1,5.3,D,1.0,0.8025227441622291,3.3641151094917925
Turkey,37.897,32.743,311.6,1,1,2019-12-16,08:50,T,68,6.0NRT,283.4,13.5,D,1.0,1.003460742537141,3.862740113584173
Turkey,38.243,32.493,305.1,1,1,2019-12-16,08:50,T,61,6.0NRT,283.8,8.4,D,1.0,0.8888083414536967,3.601170840009623
Turkey,37.937,32.722,302.2,1,1,2019-12-16,08:50,T,51,6.0NRT,283.2,7,D,1.0,0.840870925822887,3.458166478960472
Algeria,36.88,6.938,306.4,1,1,2019-12-16,10:30,T,48,6.0NRT,291.3,6.2,D,1.0,0.3726595075320489,4.144069610108412
Algeria,36.873,6.983,307.4,1,1,2019-12-16,10:30,T,65,6.0NRT,292.1,7,D,1.0,0.38480223546796055,4.241587730015728
Algeria,36.878,6.949,337.5,1,1,2019-12-16,10:30,T,68,6.0NRT,292.8,39.4,D,1.0,0.964582697979929,5.62167898813242
Algeria,36.876,6.93,300.3,2.4,1.5,2019-12-16,12:05,A,15,6.0NRT,287.4,14.6,D,3.5999999999999996,3.6483325854435398,2.3771414963952466
Italy,37.689,13.047,301.5,1.1,1,2019-12-16,12:05,A,47,6.0NRT,289.2,5.4,D,1.1,0.5469902285098434,3.707097938970594
Italy,37.841,13.134,306.7,1.1,1,2019-12-16,12:05,A,64,6.0NRT,290.6,8.3,D,1.1,0.6291801835376127,4.006700316163274
Bulgaria,43.569,23.095,303.7,2.5,1.5,2019-12-16,12:10,A,57,6.0NRT,284.7,26.3,D,3.75,4.343135572772064,2.0770203260958757
Bulgaria,43.574,23.09,302.7,2.5,1.5,2019-12-16,12:10,A,53,6.0NRT,284.8,24.2,D,3.75,4.317837971444629,2.031764962226282
Bulgaria,43.222,25.311,303.8,1.1,1.1,2020-01-22,09:05,T,57,6.0NRT,279.9,10,D,1.2100000000000002,1.6782514687520478,3.09069932204949
Romania,45.19,29.147,302.6,1,1,2020-01-22,09:05,T,0,6.0NRT,277,8,D,1.0,1.3384249075086445,2.9306853916702886
Ukraine,48.892,24.774,314.8,1.4,1.2,2020-01-22,09:05,T,75,6.0NRT,275.2,27,D,1.68,2.7891710993488674,2.7724811152637816
Romania,47.472,27.344,302.6,1.1,1,2020-01-22,09:05,T,53,6.0NRT,279.7,8.9,D,1.1,1.4693460126366436,2.975594864412263
Moldova Republic of,46.495,29.961,302.7,1,1,2020-01-22,09:05,T,53,6.0NRT,280.9,7.9,D,1.0,1.3579327817725022,3.144821575927426
Greece,39.81,21.091,301.5,1.6,1.2,2020-01-22,09:05,T,36,6.0NRT,281.9,12.9,D,1.92,2.3866378990475106,2.9526741409551205
Greece,39.81,21.098,306.6,1.6,1.2,2020-01-22,09:05,T,55,6.0NRT,281.8,18.2,D,1.92,2.4858889302176053,3.1701252940303575
Ukraine,48.978,24.276,308.5,1.4,1.2,2020-01-22,09:05,T,67,6.0NRT,275.9,21.5,D,1.68,2.661513977963828,2.5469910711644093
Ukraine,49.345,24.238,312,1.5,1.2,2020-01-22,09:05,T,68,6.0NRT,270,27,D,1.7999999999999998,2.9091729520238196,2.248398637659326
Ukraine,49.343,24.258,306.8,1.5,1.2,2020-01-22,09:05,T,64,6.0NRT,271.7,20.6,D,1.7999999999999998,2.790458641955146,2.129161435246516
Turkey,38.32,28.861,300.6,1.1,1,2020-01-22,09:05,T,39,6.0NRT,278.7,7.8,D,1.1,1.2098099199399577,3.231281148266652
Turkey,38.744,26.948,303.1,1,1,2020-01-22,09:05,T,55,6.0NRT,284.9,6.7,D,1.0,1.0567206173006674,3.763802771228107
Algeria,36.683,4.641,304,1.2,1.1,2020-01-22,10:45,T,58,6.0NRT,282.8,10.1,D,1.32,1.2422175241955478,3.483250519008258
Turkey,39.206,33.036,306.8,1.1,1,2020-01-22,10:45,A,64,6.0NRT,282,10.4,D,1.1,1.3708563304479917,3.630439857212423
Turkey,37.672,29.732,304.9,1.6,1.2,2020-01-22,10:45,A,43,6.0NRT,281.8,18,D,1.92,2.5357158203632566,3.1733788712537807
Romania,45.323,28.067,322.8,1.3,1.1,2020-01-22,10:50,A,82,6.0NRT,279.7,35.7,D,1.4300000000000002,2.400598939241873,3.738931115614515
Romania,45.318,28.484,303.6,1.3,1.1,2020-01-22,10:50,A,43,6.0NRT,282.2,10.4,D,1.4300000000000002,1.9902936600036498,3.026961501371968
Romania,45.279,29.468,305.7,1.2,1.1,2020-01-22,10:50,A,62,6.0NRT,282.6,11.7,D,1.32,1.9248249977230678,3.1878054175293076
Romania,45.282,29.482,303.3,1.2,1.1,2020-01-22,10:50,A,55,6.0NRT,282.5,9.8,D,1.32,1.8826287763199585,3.079691320183126
Romania,45.276,29.476,312.8,1.2,1.1,2020-01-22,10:50,A,73,6.0NRT,282.9,16.2,D,1.32,2.045031683165539,3.4993558021678823
Romania,45.179,29.154,302.4,1.2,1.1,2020-01-22,10:50,A,39,6.0NRT,280.1,10,D,1.32,1.882096676535182,2.8878868824602915
Romania,43.986,24.127,311.3,2.3,1.5,2020-01-22,10:50,A,54,6.0NRT,269.9,43.9,D,3.4499999999999997,4.755674431194295,1.7742082105003654
Romania,43.988,24.134,311.9,2.3,1.5,2020-01-22,10:50,A,54,6.0NRT,269,48.7,D,3.4499999999999997,4.7954475422640215,1.7698524158177638
Romania,44.84,29.409,310,1.2,1.1,2020-01-22,10:50,A,69,6.0NRT,280.1,15.5,D,1.32,2.0113028906074146,3.219470489155174
Romania,44.843,29.424,351.8,1.2,1.1,2020-01-22,10:50,A,97,6.0NRT,283.3,87.5,D,1.32,2.9333678821725737,5.490878390206113
Romania,44.848,29.453,419.9,1.2,1.1,2020-01-22,10:50,A,100,6.0NRT,297.2,504.2,D,1.32,5.851700801254681,12.022816020323198
Romania,44.851,29.468,373.5,1.2,1.1,2020-01-22,10:50,A,100,6.0NRT,281.5,166.1,D,1.32,3.6455543454766595,6.7396581866428065
Romania,44.836,29.442,356.6,1.2,1.1,2020-01-22,10:50,A,93,6.0NRT,288.6,97.5,D,1.32,3.007908742525867,6.103875344741141
Romania,44.839,29.456,434.5,1.2,1.1,2020-01-22,10:50,A,100,6.0NRT,304.5,677.8,D,1.32,6.860353032124333,14.349354071941306
Romania,44.841,29.471,379.5,1.2,1.1,2020-01-22,10:50,A,100,6.0NRT,282.5,195,D,1.32,3.8654162231447664,7.2418664874192515
Romania,44.829,29.46,361.5,1.2,1.1,2020-01-22,10:50,A,75,6.0NRT,284,117.4,D,1.32,3.2132981370126767,6.114188711207469
Romania,44.846,29.439,384.2,1.2,1.1,2020-01-22,10:50,A,100,6.0NRT,288.9,219.1,D,1.32,3.99915074911676,8.03147284614493
Moldova Republic of,48.42,27.072,304.1,1.3,1.1,2020-01-22,10:50,A,58,6.0NRT,274.3,13.6,D,1.4300000000000002,2.1419072435137503,2.3879600421323595
Romania,47.68,27.203,315.9,1.3,1.1,2020-01-22,10:50,A,76,6.0NRT,283.8,21.5,D,1.4300000000000002,2.2519252162067276,3.5598735884812673
Romania,47.683,27.219,302.4,1.3,1.1,2020-01-22,10:50,A,29,6.0NRT,282.3,7.9,D,1.4300000000000002,2.006294659657395,2.866128954140592
Romania,47.681,27.209,324.7,1.3,1.1,2020-01-22,10:50,A,83,6.0NRT,283.6,34,D,1.4300000000000002,2.4399900574488176,3.9581863462846196
Romania,47.643,27.171,301.9,1.3,1.1,2020-01-22,10:50,A,49,6.0NRT,283.9,8.4,D,1.4300000000000002,1.9868254501192257,2.96339173348839
Romania,47.633,27.175,311.8,1.3,1.1,2020-01-22,10:50,A,72,6.0NRT,284.4,18.2,D,1.4300000000000002,2.170996574104731,3.42998028563527
Romania,47.455,27.118,308.2,1.3,1.1,2020-01-22,10:50,A,67,6.0NRT,283.9,15.4,D,1.4300000000000002,2.10435222692227,3.252100674378126
Moldova Republic of,47.684,28.786,300.1,1.1,1.1,2020-01-22,10:50,A,29,6.0NRT,282.7,7.2,D,1.2100000000000002,1.7661089218926644,2.8963324224846843
Ukraine,47.653,29.384,333.1,1.1,1,2020-01-22,10:50,A,77,6.0NRT,280.5,40.3,D,1.1,2.0815956613477993,4.325293754212107
Ukraine,47.734,29.928,309.2,1.1,1,2020-01-22,10:50,A,68,6.0NRT,274.3,13.5,D,1.1,1.672542044411438,2.8304538904328718
Ukraine,47.534,30.418,302.5,1,1,2020-01-22,10:50,A,53,6.0NRT,274.6,8.3,D,1.0,1.4387207888806328,2.6237052067146105
Ukraine,47.038,32.161,301.3,1,1,2020-01-22,10:50,A,46,6.0NRT,266.1,9.1,D,1.0,1.5091792306780745,2.0258619294007305
Ukraine,46.759,31.85,301.9,1,1,2020-01-22,10:50,A,49,6.0NRT,271.7,8.3,D,1.0,1.4552879601008315,2.438364129107294
Moldova Republic of,45.991,28.403,304.1,1.2,1.1,2020-01-22,10:50,A,58,6.0NRT,281.2,11.5,D,1.32,1.9152964749884678,2.9996718436645433
United Kingdom,55.504,-2.035,315.7,1.3,1.1,2020-01-22,12:30,A,76,6.0NRT,281.6,24.7,D,1.4300000000000002,2.019556871260271,3.013448504330563
Bulgaria,42.929,22.966,338.2,1.1,1.1,2020-01-22,20:15,T,100,6.0NRT,271.3,55.4,N,1.2100000000000002,2.372137372341438,3.8486350413167543
Bulgaria,42.927,22.953,300.6,1.1,1.1,2020-01-22,20:15,T,24,6.0NRT,268.5,10.7,N,1.2100000000000002,1.6417349310918437,1.9605751818725428
Moldova Republic of,45.91,28.399,335.9,1.2,1.1,2020-01-22,20:15,T,100,6.0NRT,273.4,52.3,N,1.32,2.5937687152232343,3.7157852555529227
Bulgaria,42.939,22.964,302.6,1.1,1.1,2020-01-22,20:15,T,41,6.0NRT,271.8,11.9,N,1.2100000000000002,1.6496905963159558,2.26819946925877
Bulgaria,42.936,22.95,319.7,1.1,1.1,2020-01-22,20:15,T,99,6.0NRT,270.6,27.8,N,1.2100000000000002,1.9795004959145674,2.924021909188773
Algeria,35.807,-0.26,306.9,1.3,1.1,2020-01-22,21:50,T,69,6.0NRT,279.8,15.5,N,1.4300000000000002,1.302636611730374,3.166312184521435
Austria,48.279,14.346,305.9,1.1,1,2020-01-13,01:25,A,66,6.0NRT,270.8,14.9,N,1.1,1.384918479613553,2.5988730913148146
Italy,45.467,10.462,313.6,1,1,2020-01-13,01:25,A,87,6.0NRT,269.7,18.1,N,1.0,1.262049218587284,2.9909476626124527
Ukraine,46.604,32.874,306.7,1.3,1.1,2020-01-13,09:10,T,64,6.0NRT,278.2,16,D,1.4300000000000002,2.1377465593590625,2.840897398230593
Turkey,39.563,26.973,309.8,1,1,2020-01-13,09:15,T,60,6.0NRT,283,12.3,D,1.0,1.1467176005764708,3.8280197923683605
Spain,39.425,-0.591,321.8,1,1,2020-01-13,10:50,T,81,6.0NRT,280.9,22.8,D,1.0,0.9246177475176263,4.1395144135750215
Spain,39.458,-0.693,307.2,1,1,2020-01-13,10:50,T,65,6.0NRT,284.4,10.4,D,1.0,0.6277828462563717,3.756964803966234
Portugal,41.319,-7.86,314.7,2.4,1.5,2020-01-13,10:50,T,62,6.0NRT,276.2,61.9,D,3.5999999999999996,4.285639179403621,2.454346396607569
Portugal,41.321,-7.89,311.2,2.4,1.5,2020-01-13,10:50,T,47,6.0NRT,276.6,52.8,D,3.5999999999999996,4.187360711341054,2.2869972901646554
France,43.448,4.903,302.2,1.1,1.1,2020-01-13,10:50,T,44,6.0NRT,278.2,8.8,D,1.2100000000000002,1.2588023804094948,2.787318338820059
Spain,38.257,-1.699,302.5,1.1,1,2020-01-13,10:50,T,52,6.0NRT,282.9,7.9,D,1.1,0.6240816777349236,3.4720435185814047
Algeria,35.807,-0.248,302.6,1,1,2020-01-13,10:55,T,46,6.0NRT,286.4,6,D,1.0,0.42851724535766755,3.8544765672115826
Algeria,35.809,-0.259,302.4,1,1,2020-01-13,10:55,T,45,6.0NRT,286.2,6,D,1.0,0.4271916985288322,3.8333903276388197
Spain,37.449,-1.773,321,1.1,1,2020-01-13,10:55,T,81,6.0NRT,286.3,21.4,D,1.1,0.900396048930926,4.510309252615643
Spain,37.451,-1.784,317.1,1.1,1,2020-01-13,10:55,T,77,6.0NRT,286.3,17.5,D,1.1,0.825841813288773,4.3398165262137285
Italy,41.429,13.121,301.9,1.4,1.2,2020-01-13,12:30,A,49,6.0NRT,287.8,9.3,D,1.68,1.932131442241463,3.230279786917455
Belgium,51.167,3.82,302.9,1,1,2020-01-13,12:35,A,47,6.0NRT,277.3,8.3,D,1.0,1.0128211042548978,2.5474554118658714
Portugal,41.314,-7.863,305.9,2.3,1.5,2020-01-13,14:10,A,62,6.0NRT,281.9,33.7,D,3.4499999999999997,3.8495898727378846,2.2881158402562773
Portugal,41.014,-8.085,304.7,2.2,1.5,2020-01-13,14:10,A,60,6.0NRT,279.6,29.7,D,3.3000000000000003,3.70599150448582,2.114610017819902
France,43.448,4.905,303.7,1.1,1.1,2020-01-04,01:30,A,57,6.0NRT,280,11.8,N,1.2100000000000002,1.243236811745771,3.1439635231105276
Germany,52.156,10.403,317.5,1,1,2020-01-04,01:30,A,95,6.0NRT,274.8,20.7,N,1.0,1.4057478862069688,3.1552427140767545
Germany,51.497,6.745,316.2,1.2,1.1,2020-01-04,01:30,A,91,6.0NRT,275.5,24.4,N,1.32,1.8898117111540973,2.983846595682385
Germany,51.496,6.74,314.9,1.2,1.1,2020-01-04,01:30,A,90,6.0NRT,275.2,23.2,N,1.32,1.8678206950230904,2.907222172727391
Germany,51.488,6.72,302.8,1.2,1.1,2020-01-04,01:30,A,51,6.0NRT,273.9,13,N,1.32,1.6563166163276046,2.303760525409107
Germany,51.368,6.716,301.1,1.2,1.1,2020-01-04,01:30,A,38,6.0NRT,270.5,12.8,N,1.32,1.655433662284989,2.012365924642261
North Macedonia,41.448,21.931,311,1.1,1,2020-01-04,09:20,T,71,6.0NRT,277.4,15.1,D,1.1,1.236010964319015,3.322648444618946
North Macedonia,41.44,21.95,313.8,1.1,1,2020-01-04,09:20,T,74,6.0NRT,278.8,18.3,D,1.1,1.2801658337924766,3.5445289210601656
North Macedonia,41.442,21.937,337.3,1.1,1,2020-01-04,09:20,T,90,6.0NRT,278.6,49.6,D,1.1,1.7688508526446287,4.615629732290575
North Macedonia,41.447,21.945,339,1.1,1,2020-01-04,09:20,T,91,6.0NRT,278.4,51.8,D,1.1,1.8056716761530645,4.6796819433584576
Bulgaria,42.193,24.479,306.5,1,1,2020-01-04,09:20,T,64,6.0NRT,283.5,9.1,D,1.0,1.042644896492423,3.5485847084280775
Bulgaria,42.21,24.49,348.5,1,1,2020-01-04,09:20,T,95,6.0NRT,285.3,60.3,D,1.0,1.875947692073159,5.5751864825077035
Bulgaria,42.219,24.492,313.8,1,1,2020-01-04,09:20,T,74,6.0NRT,282.3,14.2,D,1.0,1.1817205445294583,3.7675253589160627
Bulgaria,42.265,24.491,321.4,1,1,2020-01-04,09:20,T,81,6.0NRT,282.4,20.3,D,1.0,1.3197910995259081,4.0932199855861615
Bulgaria,42.267,24.479,309.7,1,1,2020-01-04,09:20,T,65,6.0NRT,283.1,10.5,D,1.0,1.100115609938975,3.6442150692973136
Bulgaria,42.717,24.178,300.5,1,1,2020-01-04,09:20,T,38,6.0NRT,276.9,7.9,D,1.0,1.0153803446555658,2.8453904378303116
Bulgaria,42.327,26.072,301.1,1.3,1.1,2020-01-04,11:00,A,45,6.0NRT,285.9,8.1,D,1.4300000000000002,1.6473618005488881,3.199155510786562
North Macedonia,41.435,21.927,301.1,2.4,1.5,2020-01-04,11:00,A,45,6.0NRT,274.9,28.5,D,3.5999999999999996,4.357678249853718,1.594972026344963
Bulgaria,42.276,26.179,325.2,1.3,1.1,2020-01-04,11:00,A,0,6.0NRT,287.5,38.3,D,1.4300000000000002,2.1249255025308758,4.4099148732602105
Bulgaria,42.279,26.195,302.7,1.3,1.1,2020-01-04,11:00,A,0,6.0NRT,285.6,10.1,D,1.4300000000000002,1.6829720011411158,3.2536768556296094
Romania,43.748,24.291,306.1,1.5,1.2,2020-01-04,11:00,A,63,6.0NRT,278.2,19.2,D,1.7999999999999998,2.4147692601077093,2.6443163511503394
Romania,43.744,24.273,302.5,1.5,1.2,2020-01-04,11:00,A,53,6.0NRT,278.4,15.1,D,1.7999999999999998,2.3415519176916626,2.4971976669038964
Bulgaria,42.331,26.076,303.2,1.3,1.1,2020-01-04,11:00,A,55,6.0NRT,285.8,9.9,D,1.4300000000000002,1.6869399473428892,3.28162376346002
Bulgaria,42.268,24.592,318.4,1.6,1.2,2020-01-04,11:00,A,78,6.0NRT,285.1,35.8,D,1.92,2.691316598310215,3.7085909840526257
Poland,54.032,14.941,308.9,1.1,1.1,2020-01-04,20:30,T,76,6.0NRT,273.3,16.5,N,1.2100000000000002,1.7892091849474885,2.0309753834477693
Algeria,35.81,-0.251,300.6,1,1,2020-01-04,22:00,T,30,6.0NRT,282.8,8,N,1.0,0.32862874190561153,3.2545768131813437
Romania,44.897,26.192,301.5,1.7,1.3,2020-02-02,08:45,T,16,6.0NRT,282.7,13.2,D,2.21,3.151555804955878,2.6788821901741278
Ukraine,47.625,34.334,300.4,1,1,2020-02-02,08:45,T,37,6.0NRT,281.9,6.4,D,1.0,1.5011291953198114,3.142165970446866
Romania,45.464,27.215,303.2,1.5,1.2,2020-02-02,08:45,T,55,6.0NRT,288.8,9.2,D,1.7999999999999998,2.5707832650987177,3.3310748366693934
Romania,44.699,28.763,305.6,1.3,1.1,2020-02-02,08:45,T,0,6.0NRT,277.7,13.9,D,1.4300000000000002,2.153502358213886,2.951072294649131
Turkey,36.173,33.417,308.1,1.2,1.1,2020-02-02,08:50,T,66,6.0NRT,285.4,12,D,1.32,1.8383854560350894,3.980197906947832
Romania,44.072,25.664,317.7,1.8,1.3,2020-02-02,08:50,T,78,6.0NRT,276.2,42,D,2.3400000000000003,3.6570623901885453,3.023255660725752
Turkey,41.258,31.416,307,1,1,2020-02-02,08:50,T,0,6.0NRT,288.5,7.4,D,1.0,1.317684441502431,4.118050519620433
Turkey,37.439,32.719,315.4,1.1,1,2020-02-02,08:50,T,76,6.0NRT,283.3,16.9,D,1.1,1.5523013939677228,4.260853815604987
Bosnia and Herzegovina,44.711,16.466,300.1,1.9,1.3,2020-02-02,10:25,T,26,6.0NRT,285.5,13.9,D,2.4699999999999998,3.1687769689449783,2.697418825545893
Bosnia and Herzegovina,44.937,15.755,302.5,1.7,1.3,2020-02-02,10:25,T,52,6.0NRT,288.3,11.6,D,2.21,2.936630909015946,3.0385757924631975
Bosnia and Herzegovina,44.932,15.776,308.5,1.7,1.3,2020-02-02,10:25,T,67,6.0NRT,288.2,20.2,D,2.21,3.065061760256092,3.3134957479713343
France,42.688,2.298,303.1,1.5,1.2,2020-02-02,10:25,T,55,6.0NRT,277.7,14,D,1.7999999999999998,2.1909461938545594,2.660512034291917
Romania,44.645,27.624,327,2.5,1.5,2020-02-02,10:30,A,74,6.0NRT,281.4,102.6,D,3.75,5.56577610207489,3.5245279325604404
Ukraine,48.201,34.494,313.7,1,1,2020-02-02,10:30,A,74,6.0NRT,284.6,15.3,D,1.0,1.7238006572156008,3.812020439351908
Ukraine,47.867,33.387,301.7,1.1,1.1,2020-02-02,10:30,A,37,6.0NRT,285.3,6.6,D,1.2100000000000002,1.9328212783584315,3.1935963389779802
Ukraine,47.355,31.602,303.3,1.3,1.1,2020-02-02,10:30,A,52,6.0NRT,284.5,9.8,D,1.4300000000000002,2.1607632261820497,3.1515143307670104
Ukraine,47.358,31.619,302,1.3,1.1,2020-02-02,10:30,A,43,6.0NRT,283.8,8.5,D,1.4300000000000002,2.1419926456725746,3.046507253722428
Romania,45.464,27.232,307.9,2.5,1.5,2020-02-02,10:30,A,66,6.0NRT,288.9,27.8,D,3.75,4.880632069880168,2.7531078072695
Romania,45.471,27.262,303.2,2.5,1.5,2020-02-02,10:30,A,55,6.0NRT,289.7,16.8,D,3.75,4.753855860738279,2.5554295960544926
Romania,45.457,27.24,309.2,2.5,1.5,2020-02-02,10:30,A,68,6.0NRT,288.7,28.8,D,3.75,4.905507754032403,2.7942420399923016
Romania,45.286,26.778,315.8,2.6,1.6,2020-02-02,10:30,A,76,6.0NRT,288,59.5,D,4.16,5.59929315957251,3.0409927692269867
